id,total_words,lexicality,avg_zipf
ark:/67375/JKT-KG7MRT0F-2,1237,48.98949070331447,4.562475247524753
ark:/67375/JKT-KJJP2V7F-P,973,47.173689619732784,4.345141612200436
ark:/67375/JKT-KJVPJMNN-D,1856,47.359913793103445,4.502514220705347
ark:/67375/JKT-KLD665R6-3,9567,49.55576460750496,4.420949166842439
ark:/67375/JKT-KVR921QK-R,1542,49.3514915693904,4.475703022339028
ark:/67375/JKT-M0W6CDS5-L,1256,46.57643312101911,4.43242735042735
ark:/67375/JKT-MB237GB6-9,13697,48.63838796816821,4.142009906934854
ark:/67375/JKT-MHBCMH1B-D,2383,49.60134284515317,4.357478849407784
ark:/67375/JKT-MLZ9TTTK-K,3413,49.57515382361559,4.258156028368794
ark:/67375/JKT-MS9XQ8CL-4,1319,47.91508718726308,4.409699367088607
ark:/67375/JKT-N88NKDW8-W,1460,41.50684931506849,4.151782178217822
ark:/67375/JKT-NC3BJ2GB-J,1409,48.970901348474094,4.379072463768116
ark:/67375/JKT-NC3DKP02-C,1204,45.84717607973422,4.248333333333333
ark:/67375/JKT-P3DSQK20-B,2199,48.29467939972714,4.462758945386064
ark:/67375/JKT-PQ7VJ9HX-Q,1360,46.61764705882353,4.423107255520505
ark:/67375/JKT-Q3SN1HG1-X,655,45.954198473282446,4.212890365448505
ark:/67375/JKT-Q7ML0Z49-0,2600,48.80769230769231,4.3716075650118205
ark:/67375/JKT-Q8B5F08H-4,3872,45.66115702479338,4.203670814479638
ark:/67375/JKT-QRZC8K3Q-H,1397,47.02934860415176,4.346971080669711
ark:/67375/JKT-R3ZLQCTJ-0,902,43.68070953436807,4.409720812182742
ark:/67375/JKT-R90WF3XD-P,997,43.73119358074223,4.330481651376147
ark:/67375/JKT-RJ9JVLMC-J,1281,45.58938329430133,4.304674657534246
ark:/67375/JKT-RLCSKKW6-3,1120,44.642857142857146,4.10064
ark:/67375/JKT-RR3SRW5H-W,1313,46.45849200304646,4.335
ark:/67375/JKT-RT1JMZPN-H,1955,49.769820971867006,4.46737923946557
ark:/67375/JKT-SNLX4XHW-X,1658,42.5211097708082,4.163191489361703
ark:/67375/JKT-SX0P9M5X-P,1338,49.02840059790732,4.409039634146342
ark:/67375/JKT-SX7K7FNL-5,11111,47.46647466474665,4.403086841107319
ark:/67375/JKT-T01CH9KX-Z,4355,47.73823191733639,4.436921596921597
ark:/67375/JKT-TFC88XP6-V,1680,44.82142857142858,4.118286852589642
ark:/67375/JKT-TXZMP7HZ-Z,2446,45.91169255928046,4.341549421193233
ark:/67375/JKT-TZPKTHLT-D,926,37.9049676025918,4.256695156695156
ark:/67375/JKT-V130RBHW-B,1291,49.10921766072811,4.412996845425868
ark:/67375/JKT-V2RBBJWK-T,5546,49.549224666426255,4.415393013100437
ark:/67375/JKT-V4GQPH0J-8,2362,47.586790855207454,4.400346975088968
ark:/67375/JKT-V7JVX90S-3,1835,42.39782016348774,4.041863753213367
ark:/67375/JKT-VKH7QL55-F,1688,41.350710900473935,4.105659025787966
ark:/67375/JKT-W1VLR8LQ-5,753,42.49667994687915,4.14096875
ark:/67375/JKT-W4FH9VJC-N,1345,49.29368029739777,4.439532428355958
ark:/67375/JKT-W62JXGFT-9,3345,48.87892376681614,4.4307278287461775
ark:/67375/JKT-W7VNG74G-B,3092,48.253557567917206,4.479135388739946
ark:/67375/JKT-W8S7PMKP-L,708,41.24293785310734,4.060650684931507
ark:/67375/JKT-WGVZL6TP-R,6848,48.78796728971962,4.359266686620772
ark:/67375/JKT-WLVMGKRS-3,1565,49.90415335463258,4.503943661971831
ark:/67375/JKT-WMKH47VT-K,2425,49.44329896907217,4.42675562969141
ark:/67375/JKT-WQVQK0TN-V,1270,46.61417322834646,4.190472972972973
ark:/67375/JKT-WWXX6KL8-X,3008,44.9468085106383,4.183276627218935
ark:/67375/JKT-X38XKMK0-T,1400,47.64285714285714,4.469700149925037
ark:/67375/JKT-XDPTSN8Q-4,1463,43.609022556390975,4.490846394984326
ark:/67375/JKT-XZNV84RL-S,2449,43.85463454471213,4.222607076350093
ark:/67375/JKT-ZVZN5GPF-P,2020,49.306930693069305,4.501174698795181
ark:/67375/QT4-1C8CBZ38-Z,4177,42.92554464926981,5.148388176240936
ark:/67375/QT4-25H6S7VC-Q,3019,38.522689632328586,4.8346775580395525
ark:/67375/QT4-2V4DJLWK-G,3744,31.59722222222222,4.921411665257819
ark:/67375/QT4-72VNFMHZ-S,2861,45.75323313526739,4.273873185637892
ark:/67375/QT4-7CR9SBJ7-M,6862,39.1139609443311,4.698628912071535
ark:/67375/QT4-9Z5Z9N5R-T,1260,46.90476190476191,4.17160744500846
ark:/67375/QT4-DLNH33VF-L,5444,31.447465099191767,4.828522196261682
ark:/67375/QT4-JPPXKH7J-4,2728,41.97214076246335,5.019475982532751
ark:/67375/QT4-MS92HLPZ-P,9419,34.21806985879605,4.828796152652807
ark:/67375/QT4-N1BXGVB9-7,8463,35.12938674228997,4.7015943491422805
